OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount
ORD04515,2023-02-10,C0870,P0052,4,0.05
ORD04516,2025-02-14,C0614,P0005,6,0.00
ORD04517,2025-11-26,C0684,P0108,6,0.15
ORD04518,2023-02-05,C0884,P0213,2,0.00
ORD04519,2023-06-02,C0399,P0153,1,0.00
ORD04520,2024-02-24,C0591,P0015,6,0.00
ORD04521,2024-03-16,C1088,P0232,3,0.05
ORD04522,2024-10-26,C0855,P0218,8,0.00
ORD04523,2025-12-12,C0885,P0102,1,0.05
ORD04524,2023-11-11,C0797,P0162,1,0.15
ORD04525,2024-01-02,C0984,P0063,2,0.00
ORD04526,2025-05-15,C0630,P0209,2,0.15
ORD04527,2024-01-02,C0563,P0055,1,0.00
ORD04528,2023-07-04,C0553,P0110,4,0.10
ORD04529,2024-06-07,C0681,P0143,1,0.10
ORD04530,2025-01-07,C0431,P0025,2,0.00
ORD04531,2024-02-09,C0258,P0147,1,0.00
ORD04532,2023-12-18,C0362,P0124,8,0.10
ORD04533,2024-11-11,C1116,P0022,1,0.05
ORD04534,2025-03-12,C0561,P0172,1,0.10
ORD04535,2024-04-24,C1018,P0222,4,0.05
ORD04536,2023-09-13,C0063,P0234,5,0.00
ORD04537,2024-09-30,C0809,P0069,6,0.10
ORD04538,2025-03-29,C1081,P0209,1,0.10
ORD04539,2024-08-20,C0475,P0129,5,0.00
ORD04540,2024-05-09,C0036,P0079,3,0.00
ORD04541,2025-03-17,C0120,P0007,2,0.00
ORD04542,2024-05-05,C0688,P0028,3,0.05
ORD04543,2023-01-30,C0886,P0016,3,0.00
ORD04544,2023-06-14,C0041,P0009,1,0.05
ORD04545,2025-06-05,C0228,P0233,1,0.05
ORD04546,2024-07-30,C0287,P0024,3,0.00
ORD04547,2024-05-09,C0073,P0012,4,0.05
ORD04548,2024-11-24,C0187,P0042,4,0.10
ORD04549,2024-12-12,C0395,P0181,4,0.00
ORD04550,2025-11-18,C0223,P0064,1,0.00
ORD04551,2023-03-01,C0421,P0121,3,0.00
ORD04552,2024-05-16,C0633,P0092,3,0.10
ORD04553,2025-11-10,C0973,P0200,12,0.05
ORD04554,2025-05-30,C0658,P0022,2,0.10
ORD04555,2024-11-07,C0586,P0026,6,0.10
ORD04556,2023-08-02,C0363,P0069,10,0.15
ORD04557,2025-12-27,C0629,P0193,4,0.00
ORD04558,2024-03-17,C0486,P0150,4,0.10
ORD04559,2024-01-18,C1160,P0035,4,0.00
ORD04560,2024-10-07,C1008,P0181,4,0.00
ORD04561,2024-11-01,C0347,P0134,5,0.00
ORD04562,2023-12-20,C0109,P0186,2,0.10
ORD04563,2023-01-29,C0945,P0075,1,0.00
ORD04564,2025-01-29,C0314,P0058,12,0.00
ORD04565,2024-08-30,C0169,P0145,1,0.00
ORD04566,2024-12-10,C0119,P0190,5,0.15
ORD04567,2025-02-12,C0651,P0006,5,0.10
ORD04568,2023-12-22,C0617,P0202,3,0.10
ORD04569,2023-05-21,C0783,P0237,6,0.05
ORD04570,2024-02-06,C0299,P0239,1,0.10
ORD04571,2024-12-23,C0784,P0226,1,0.00
ORD04572,2023-12-09,C0931,P0001,4,0.10
ORD04573,2024-08-20,C0150,P0201,2,0.05
ORD04574,2023-08-04,C1087,P0015,3,0.10
ORD04575,2023-02-20,C0538,P0083,1,0.00
ORD04576,2024-06-17,C1042,P0023,3,0.05
ORD04577,2023-06-13,C1139,P0200,1,0.10
ORD04578,2025-05-03,C0601,P0226,2,0.00
ORD04579,2023-01-01,C0490,P0092,1,0.10
ORD04580,2025-12-09,C0970,P0228,3,0.00
ORD04581,2025-02-02,C0460,P0239,12,0.10
ORD04582,2025-11-15,C0496,P0129,1,0.00
ORD04583,2025-09-24,C1033,P0156,3,0.00
ORD04584,2024-12-17,C0779,P0077,3,0.15
ORD04585,2023-08-11,C0412,P0051,2,0.00
ORD04586,2023-12-31,C0659,P0039,2,0.00
ORD04587,2024-01-30,C0431,P0005,1,0.05
ORD04588,2023-10-18,C0468,P0117,1,0.00
ORD04589,2024-12-22,C0075,P0050,1,0.05
ORD04590,2024-02-16,C0548,P0236,3,0.00
ORD04591,2023-11-20,C0289,P0006,10,0.00
ORD04592,2023-03-22,C0054,P0092,5,0.05
ORD04593,2023-01-17,C0886,P0222,2,0.00
ORD04594,2023-07-31,C0418,P0196,5,0.10
ORD04595,2025-02-07,C0389,P0189,5,0.00
ORD04596,2025-03-23,C1197,P0033,2,0.00
ORD04597,2023-10-15,C0816,P0139,3,0.05
ORD04598,2025-09-25,C0143,P0137,8,0.05
ORD04599,2023-02-16,C0163,P0084,3,0.00
ORD04600,2024-09-24,C0038,P0214,2,0.20
ORD04601,2025-11-08,C1118,P0221,2,0.00
ORD04602,2025-07-11,C0929,P0148,5,0.00
ORD04603,2025-04-19,C0517,P0138,4,0.05
ORD04604,2024-12-14,C0865,P0035,2,0.05
ORD04605,2025-05-18,C0526,P0074,2,0.00
ORD04606,2024-10-04,C0333,P0038,1,0.10
ORD04607,2025-10-31,C0771,P0111,1,0.10
ORD04608,2023-10-14,C0324,P0055,6,0.00
ORD04609,2025-03-22,C1195,P0204,6,0.00
ORD04610,2024-03-28,C0854,P0079,1,0.10
ORD04611,2025-03-18,C0874,P0087,3,0.05
ORD04612,2025-02-15,C0875,P0212,4,0.05
ORD04613,2023-05-17,C0549,P0175,8,0.20
ORD04614,2024-11-29,C0178,P0102,5,0.00
ORD04615,2024-09-18,C0887,P0038,8,0.10
ORD04616,2023-05-22,C1195,P0233,1,0.00
ORD04617,2025-01-20,C0456,P0108,5,0.00
ORD04618,2025-03-16,C0545,P0005,2,0.15
ORD04619,2025-10-14,C1078,P0108,1,0.00
ORD04620,2025-10-12,C0227,P0185,3,0.00
ORD04621,2025-06-02,C1122,P0034,5,0.00
ORD04622,2024-05-27,C0519,P0029,8,0.00
ORD04623,2023-03-01,C1000,P0214,5,0.05
ORD04624,2024-04-01,C0336,P0156,3,0.00
ORD04625,2024-10-07,C0426,P0025,1,0.00
ORD04626,2023-07-01,C0454,P0120,8,0.00
ORD04627,2024-01-25,C0790,P0216,1,0.00
ORD04628,2025-09-21,C0308,P0055,1,0.15
ORD04629,2023-05-29,C0741,P0066,2,0.05
ORD04630,2025-12-09,C0443,P0063,4,0.05
ORD04631,2023-04-20,C0820,P0009,4,0.05
ORD04632,2023-03-02,C0282,P0209,3,0.00
ORD04633,2024-10-29,C1042,P0237,4,0.15
ORD04634,2023-02-10,C0156,P0146,4,0.10
ORD04635,2023-09-14,C0353,P0130,1,0.05
ORD04636,2023-05-23,C0024,P0007,6,0.00
ORD04637,2023-06-03,C0541,P0190,1,0.15
ORD04638,2025-06-27,C0306,P0190,1,0.10
ORD04639,2023-11-29,C0724,P0071,1,0.00
ORD04640,2025-11-07,C0196,P0076,2,0.00
ORD04641,2023-02-28,C1082,P0093,2,0.10
ORD04642,2024-08-06,C0156,P0189,5,0.05
ORD04643,2023-12-05,C0945,P0104,1,0.00
ORD04644,2024-06-28,C0410,P0153,4,0.05
ORD04645,2025-05-27,C0084,P0088,3,0.00
ORD04646,2023-09-19,C0484,P0238,3,0.05
ORD04647,2024-07-21,C0017,P0028,4,0.00
ORD04648,2025-03-19,C0102,P0007,2,0.00
ORD04649,2024-02-08,C0198,P0199,3,0.05
ORD04650,2024-07-24,C0246,P0136,4,0.00
ORD04651,2023-06-28,C0674,P0030,2,0.00
ORD04652,2025-04-03,C1195,P0225,4,0.00
ORD04653,2025-06-12,C1147,P0027,3,0.00
ORD04654,2023-06-24,C0979,P0147,2,0.10
ORD04655,2025-09-06,C0146,P0006,5,0.00
ORD04656,2025-03-22,C0008,P0168,1,0.15
ORD04657,2023-01-15,C0098,P0211,2,0.10
ORD04658,2024-05-18,C0373,P0073,3,0.05
ORD04659,2025-10-28,C0751,P0030,2,0.00
ORD04660,2025-12-06,C1002,P0104,2,0.05
ORD04661,2025-04-30,C0638,P0054,10,0.05
ORD04662,2023-04-26,C0772,P0112,5,0.00
ORD04663,2025-09-13,C0694,P0140,4,0.10
ORD04664,2024-01-20,C0420,P0150,4,0.05
ORD04665,2025-04-11,C0579,P0012,1,0.00
ORD04666,2023-08-19,C0812,P0200,3,0.15
ORD04667,2025-10-07,C1095,P0209,3,0.00
ORD04668,2024-10-05,C0123,P0080,2,0.00
ORD04669,2023-08-23,C1026,P0005,3,0.05
ORD04670,2024-02-11,C0780,P0211,8,0.05
ORD04671,2024-06-15,C0555,P0143,5,0.00
ORD04672,2024-06-26,C0316,P0174,5,0.00
ORD04673,2025-10-03,C0643,P0238,6,0.05
ORD04674,2025-10-29,C0801,P0174,1,0.00
ORD04675,2025-01-12,C0187,P0002,1,0.00
ORD04676,2025-05-10,C0344,P0013,1,0.05
ORD04677,2025-06-20,C0986,P0016,1,0.00
ORD04678,2025-05-08,C0702,P0096,2,0.00
ORD04679,2023-09-26,C0386,P0023,2,0.00
ORD04680,2025-03-07,C0176,P0041,3,0.00
ORD04681,2023-05-22,C0242,P0019,1,0.05
ORD04682,2023-10-01,C0921,P0111,2,0.00
ORD04683,2023-08-24,C0964,P0041,3,0.10
ORD04684,2023-07-05,C0735,P0058,10,0.10
ORD04685,2024-02-19,C0921,P0076,10,0.05
ORD04686,2023-01-04,C0595,P0161,12,0.05
ORD04687,2023-02-17,C0296,P0195,3,0.00
ORD04688,2024-06-02,C1069,P0023,5,0.10
ORD04689,2024-12-14,C1059,P0197,3,0.00
ORD04690,2025-01-18,C1099,P0004,2,0.10
ORD04691,2023-04-24,C1016,P0102,1,0.10
ORD04692,2025-11-04,C0984,P0185,4,0.00
ORD04693,2024-06-23,C0530,P0131,1,0.00
ORD04694,2023-11-04,C0869,P0187,6,0.00
ORD04695,2024-03-23,C0002,P0060,2,0.10
ORD04696,2023-01-10,C0557,P0204,2,0.00
ORD04697,2023-05-28,C0972,P0202,2,0.00
ORD04698,2024-10-23,C1164,P0113,10,0.00
ORD04699,2025-10-03,C1103,P0098,12,0.10
ORD04700,2024-10-10,C0866,P0101,6,0.10
ORD04701,2024-07-28,C0804,P0088,1,0.10
ORD04702,2024-12-12,C1133,P0163,6,0.05
ORD04703,2023-11-22,C0633,P0149,1,0.05
ORD04704,2025-09-10,C1000,P0045,6,0.15
ORD04705,2025-08-31,C1153,P0013,8,0.00
ORD04706,2023-01-08,C0481,P0099,1,0.00
ORD04707,2025-11-05,C0152,P0042,2,0.00
ORD04708,2024-01-24,C0012,P0067,2,0.05
ORD04709,2025-12-22,C0677,P0032,1,0.00
ORD04710,2025-03-20,C0816,P0002,1,0.00
ORD04711,2023-10-29,C0737,P0148,4,0.00
ORD04712,2024-07-10,C0086,P0179,6,0.05
ORD04713,2025-11-21,C0045,P0040,3,0.00
ORD04714,2024-08-11,C0600,P0112,1,0.00
ORD04715,2025-11-06,C0875,P0167,2,0.15
ORD04716,2024-03-28,C0633,P0109,3,0.05
ORD04717,2025-12-02,C0752,P0042,3,0.00
ORD04718,2025-08-26,C1007,P0160,1,0.00
ORD04719,2023-12-27,C0420,P0119,12,0.10
ORD04720,2024-02-24,C1033,P0238,3,0.20
ORD04721,2025-12-17,C0951,P0051,4,0.05
ORD04722,2025-04-29,C0050,P0225,4,0.00
ORD04723,2023-11-28,C0158,P0198,1,0.00
ORD04724,2023-12-29,C0280,P0018,1,0.00
ORD04725,2023-03-22,C1023,P0018,6,0.15
ORD04726,2023-11-28,C0567,P0212,6,0.15
ORD04727,2025-02-05,C0940,P0176,3,0.05
ORD04728,2024-05-20,C0096,P0041,1,0.10
ORD04729,2023-03-24,C0270,P0005,2,0.15
ORD04730,2025-09-25,C0282,P0076,2,0.05
ORD04731,2023-07-15,C0206,P0236,2,0.05
ORD04732,2024-03-21,C0154,P0142,2,0.15
ORD04733,2025-06-11,C0329,P0002,4,0.00
ORD04734,2023-07-26,C0016,P0147,5,0.00
ORD04735,2024-04-09,C0158,P0083,1,0.00
ORD04736,2023-08-09,C0079,P0078,5,0.05
ORD04737,2025-03-20,C0160,P0088,2,0.00
ORD04738,2025-08-29,C0389,P0109,12,0.05
ORD04739,2025-11-01,C0861,P0128,12,0.10
ORD04740,2025-01-15,C0687,P0153,1,0.15
ORD04741,2025-03-18,C0480,P0101,3,0.00
ORD04742,2023-09-23,C0289,P0203,4,0.15
ORD04743,2023-06-12,C0935,P0221,4,0.00
ORD04744,2023-09-17,C0191,P0021,2,0.05
ORD04745,2025-02-20,C0586,P0049,1,0.10
ORD04746,2025-02-06,C0348,P0052,1,0.00
ORD04747,2025-01-15,C0318,P0141,1,0.00
ORD04748,2025-08-01,C0157,P0161,4,0.10
ORD04749,2023-05-19,C0806,P0087,3,0.00
ORD04750,2024-04-04,C0834,P0234,12,0.15
ORD04751,2023-04-13,C0919,P0228,3,0.15
ORD04752,2024-05-13,C1095,P0120,2,0.05
ORD04753,2023-12-23,C0764,P0202,1,0.00
ORD04754,2023-07-14,C1008,P0033,3,0.10
ORD04755,2023-04-05,C0378,P0226,2,0.10
ORD04756,2024-04-17,C0958,P0076,2,0.00
ORD04757,2023-01-25,C0532,P0123,8,0.00
ORD04758,2025-02-18,C0744,P0080,10,0.00
ORD04759,2023-12-08,C1077,P0121,3,0.10
ORD04760,2023-10-14,C1013,P0024,1,0.05
ORD04761,2024-01-11,C0775,P0229,1,0.15
ORD04762,2023-03-10,C0871,P0179,1,0.00
ORD04763,2025-06-12,C0758,P0150,1,0.00
ORD04764,2025-12-14,C0763,P0105,4,0.00
ORD04765,2025-02-04,C0609,P0024,4,0.05
ORD04766,2023-07-28,C0445,P0094,1,0.00
ORD04767,2025-08-30,C0016,P0115,4,0.00
ORD04768,2025-09-28,C0851,P0072,4,0.00
ORD04769,2025-08-14,C0479,P0201,2,0.05
ORD04770,2023-02-01,C0482,P0138,2,0.00
ORD04771,2024-12-04,C1120,P0065,1,0.00
ORD04772,2023-09-08,C1119,P0084,1,0.10
ORD04773,2023-04-20,C1153,P0042,2,0.00
ORD04774,2024-03-11,C0127,P0209,2,0.00
ORD04775,2023-04-11,C0812,P0179,3,0.05
ORD04776,2025-04-04,C0349,P0064,8,0.10
ORD04777,2024-02-10,C0405,P0140,4,0.00
ORD04778,2025-02-24,C1142,P0157,8,0.00
ORD04779,2023-06-25,C0131,P0035,1,0.00
ORD04780,2023-01-08,C1115,P0100,12,0.00
ORD04781,2025-08-02,C0051,P0176,8,0.15
ORD04782,2024-11-03,C0993,P0001,5,0.00
ORD04783,2024-07-27,C1193,P0055,1,0.05
ORD04784,2025-09-27,C1048,P0212,12,0.15
ORD04785,2024-04-03,C0912,P0204,2,0.00
ORD04786,2025-05-09,C0243,P0094,5,0.05
ORD04787,2023-08-27,C1193,P0031,3,0.00
ORD04788,2023-04-05,C0347,P0184,1,0.00
ORD04789,2025-03-31,C0648,P0028,5,0.00
ORD04790,2024-08-06,C1110,P0182,2,0.00
ORD04791,2025-01-19,C0661,P0214,3,0.00
ORD04792,2025-09-13,C0637,P0187,1,0.05
ORD04793,2024-09-09,C0890,P0113,1,0.05
ORD04794,2024-05-03,C0662,P0232,10,0.15
ORD04795,2023-07-13,C0847,P0197,2,0.00
ORD04796,2024-11-08,C0169,P0139,2,0.05
ORD04797,2025-09-27,C0088,P0156,2,0.00
ORD04798,2025-11-19,C1047,P0129,1,0.15
ORD04799,2023-10-04,C0736,P0140,2,0.15
ORD04800,2025-06-12,C0089,P0197,4,0.20
ORD04801,2024-09-05,C0130,P0089,1,0.10
ORD04802,2024-05-04,C0836,P0221,1,0.10
ORD04803,2024-04-15,C0851,P0013,2,0.10
ORD04804,2024-12-07,C0403,P0085,6,0.15
ORD04805,2024-03-02,C1194,P0133,1,0.10
ORD04806,2024-07-01,C0384,P0059,4,0.15
ORD04807,2024-05-13,C0445,P0132,6,0.00
ORD04808,2025-08-01,C0358,P0073,3,0.00
ORD04809,2023-09-28,C0005,P0016,1,0.10
ORD04810,2025-02-24,C0154,P0230,6,0.00
ORD04811,2024-10-25,C0904,P0156,5,0.00
ORD04812,2025-03-08,C0140,P0012,1,0.00
ORD04813,2024-05-26,C0925,P0239,3,0.10
ORD04814,2024-12-19,C0168,P0086,8,0.10
ORD04815,2023-01-30,C0879,P0130,2,0.20
ORD04816,2023-05-17,C1105,P0005,4,0.15
ORD04817,2025-06-28,C0876,P0156,5,0.00
ORD04818,2025-01-20,C0456,P0093,5,0.00
ORD04819,2024-12-04,C0082,P0221,3,0.05
ORD04820,2023-01-13,C0209,P0052,5,0.00
ORD04821,2024-08-08,C1184,P0169,3,0.05
ORD04822,2024-09-21,C0241,P0216,2,0.05
ORD04823,2023-10-28,C1085,P0076,2,0.00
ORD04824,2023-08-14,C0828,P0045,3,0.00
ORD04825,2023-09-08,C0680,P0156,6,0.05
ORD04826,2023-11-30,C0916,P0236,4,0.00
ORD04827,2023-04-30,C0467,P0130,1,0.05
ORD04828,2023-10-28,C0668,P0006,6,0.05
ORD04829,2023-08-13,C1100,P0059,12,0.00
ORD04830,2025-12-27,C1198,P0142,4,0.05
ORD04831,2023-10-25,C0667,P0215,5,0.10
ORD04832,2023-11-20,C1049,P0037,3,0.00
ORD04833,2023-09-21,C0991,P0204,1,0.10
ORD04834,2024-09-02,C1152,P0161,6,0.00
ORD04835,2023-03-06,C0327,P0055,2,0.00
ORD04836,2024-06-25,C0028,P0033,4,0.00
ORD04837,2024-05-18,C0953,P0135,3,0.00
ORD04838,2024-06-14,C0140,P0132,2,0.10
ORD04839,2023-08-18,C0811,P0133,6,0.05
ORD04840,2024-07-05,C0642,P0147,1,0.05
ORD04841,2023-07-13,C0812,P0156,1,0.15
ORD04842,2023-07-27,C0195,P0201,4,0.00
ORD04843,2024-12-31,C0927,P0156,1,0.05
ORD04844,2024-06-26,C0749,P0161,1,0.00
ORD04845,2023-05-15,C0306,P0181,4,0.05
ORD04846,2024-04-17,C1018,P0228,1,0.15
ORD04847,2024-12-23,C1041,P0143,5,0.00
ORD04848,2023-08-25,C0880,P0180,4,0.05
ORD04849,2024-05-27,C0830,P0086,4,0.00
ORD04850,2023-03-10,C1153,P0056,6,0.15
ORD04851,2025-08-13,C0884,P0122,3,0.05
ORD04852,2023-06-27,C0949,P0008,12,0.00
ORD04853,2023-01-25,C0431,P0175,12,0.05
ORD04854,2025-07-10,C0845,P0027,3,0.00
ORD04855,2023-03-10,C0285,P0238,2,0.00
ORD04856,2025-05-07,C0131,P0001,1,0.00
ORD04857,2025-11-23,C0152,P0180,1,0.00
ORD04858,2025-01-22,C0854,P0046,3,0.00
ORD04859,2023-11-21,C0693,P0223,2,0.00
ORD04860,2023-04-08,C0119,P0173,5,0.05
ORD04861,2023-02-04,C0317,P0136,5,0.05
ORD04862,2025-04-19,C0585,P0014,8,0.05
ORD04863,2025-08-18,C0995,P0054,5,0.00
ORD04864,2024-04-21,C0044,P0054,1,0.15
ORD04865,2023-03-15,C0258,P0097,4,0.10
ORD04866,2023-01-19,C0055,P0182,8,0.00
ORD04867,2025-04-12,C0078,P0097,2,0.00
ORD04868,2024-05-07,C0817,P0184,5,0.00
ORD04869,2024-01-28,C1195,P0060,4,0.00
ORD04870,2025-12-07,C1198,P0172,3,0.00
ORD04871,2024-02-07,C0115,P0129,3,0.00
ORD04872,2023-07-16,C1115,P0195,5,0.00
ORD04873,2025-09-08,C0024,P0226,2,0.00
ORD04874,2025-09-25,C0729,P0067,5,0.00
ORD04875,2023-08-24,C0474,P0060,2,0.20
ORD04876,2023-12-19,C0710,P0180,3,0.00
ORD04877,2024-06-28,C0373,P0202,4,0.00
ORD04878,2025-02-17,C0398,P0042,2,0.05
ORD04879,2023-12-02,C0927,P0227,1,0.05
ORD04880,2025-12-22,C0927,P0068,4,0.10
ORD04881,2024-09-12,C1024,P0088,4,0.05
ORD04882,2023-09-13,C0547,P0006,3,0.05
ORD04883,2023-01-16,C0692,P0229,8,0.00
ORD04884,2025-01-29,C0693,P0199,2,0.05
ORD04885,2023-11-22,C0206,P0062,3,0.05
ORD04886,2025-09-28,C0328,P0074,2,0.00
ORD04887,2023-06-02,C0119,P0149,2,0.05
ORD04888,2025-02-17,C0663,P0119,8,0.05
ORD04889,2025-09-12,C0743,P0212,5,0.05
ORD04890,2024-07-17,C0025,P0138,4,0.05
ORD04891,2024-04-20,C0497,P0234,4,0.00
ORD04892,2024-12-07,C0724,P0230,3,0.00
ORD04893,2023-10-19,C0807,P0201,4,0.00
ORD04894,2024-04-06,C0217,P0163,4,0.15
ORD04895,2023-04-05,C0318,P0193,2,0.00
ORD04896,2025-06-09,C0929,P0166,6,0.10
ORD04897,2025-02-01,C0677,P0105,1,0.00
ORD04898,2023-07-28,C0482,P0037,1,0.00
ORD04899,2023-02-27,C0703,P0035,5,0.15
ORD04900,2024-09-28,C0675,P0107,4,0.05
ORD04901,2025-06-23,C0444,P0227,5,0.00
ORD04902,2024-06-10,C0413,P0168,3,0.10
ORD04903,2025-02-12,C0225,P0087,6,0.00
ORD04904,2024-10-04,C0383,P0121,5,0.05
ORD04905,2025-11-22,C0838,P0011,1,0.00
ORD04906,2023-02-25,C0601,P0229,1,0.05
ORD04907,2025-01-06,C0100,P0090,4,0.10
ORD04908,2025-12-16,C0984,P0169,3,0.00
ORD04909,2023-08-12,C0070,P0213,5,0.00
ORD04910,2023-08-27,C0632,P0182,3,0.00
ORD04911,2023-09-30,C0280,P0108,1,0.10
ORD04912,2025-07-05,C0085,P0212,6,0.10
ORD04913,2024-04-26,C0937,P0002,1,0.00
ORD04914,2023-11-08,C0556,P0141,2,0.00
ORD04915,2023-08-21,C0567,P0030,2,0.00
ORD04916,2024-06-23,C0290,P0005,3,0.15
ORD04917,2023-03-14,C1163,P0103,1,0.00
ORD04918,2025-04-07,C0485,P0237,3,0.05
ORD04919,2025-11-13,C0128,P0035,1,0.10
ORD04920,2024-10-02,C0776,P0182,6,0.00
ORD04921,2023-09-19,C0995,P0198,2,0.10
ORD04922,2024-02-11,C0736,P0084,1,0.00
ORD04923,2025-12-31,C0067,P0079,3,0.10
ORD04924,2024-11-15,C1134,P0181,6,0.00
ORD04925,2024-06-16,C1132,P0159,2,0.10
ORD04926,2025-12-20,C0321,P0020,4,0.00
ORD04927,2024-07-13,C0186,P0175,12,0.10
ORD04928,2023-09-17,C0584,P0111,3,0.00
ORD04929,2024-07-11,C0421,P0175,2,0.10
ORD04930,2024-02-10,C0274,P0206,2,0.20
ORD04931,2025-06-18,C1073,P0060,3,0.10
ORD04932,2024-01-01,C1081,P0085,2,0.10
ORD04933,2025-03-24,C0986,P0011,2,0.20
ORD04934,2024-12-30,C0384,P0048,1,0.00
ORD04935,2024-01-17,C0299,P0043,4,0.00
ORD04936,2025-11-24,C0508,P0025,5,0.05
ORD04937,2023-04-20,C0100,P0067,10,0.10
ORD04938,2024-03-25,C0188,P0229,2,0.00
ORD04939,2023-10-16,C0423,P0203,1,0.10
ORD04940,2023-11-26,C0325,P0041,1,0.00
ORD04941,2025-05-25,C0879,P0063,4,0.00
ORD04942,2024-08-08,C0295,P0064,5,0.00
ORD04943,2023-07-19,C0060,P0152,10,0.00
ORD04944,2024-09-06,C0819,P0196,3,0.00
ORD04945,2025-03-16,C0297,P0110,1,0.05
ORD04946,2025-05-19,C0019,P0180,2,0.00
ORD04947,2025-01-07,C0565,P0058,1,0.05
ORD04948,2023-02-02,C0645,P0220,8,0.05
ORD04949,2023-10-22,C0108,P0239,1,0.10
ORD04950,2025-08-02,C0393,P0141,2,0.05
ORD04951,2024-01-03,C0602,P0070,1,0.00
ORD04952,2023-04-13,C0456,P0137,5,0.10
ORD04953,2024-02-24,C0709,P0140,2,0.00
ORD04954,2025-03-26,C0055,P0003,2,0.05
ORD04955,2024-09-13,C0418,P0048,8,0.00
ORD04956,2024-10-25,C1037,P0153,1,0.10
ORD04957,2025-10-19,C1156,P0075,2,0.05
ORD04958,2023-01-03,C0487,P0012,12,0.05
ORD04959,2023-09-16,C0533,P0224,6,0.00
ORD04960,2023-07-18,C0786,P0152,8,0.05
ORD04961,2024-09-26,C0447,P0004,2,0.05
ORD04962,2025-12-26,C0904,P0091,10,0.00
ORD04963,2024-07-20,C1025,P0201,3,0.10
ORD04964,2024-03-02,C0378,P0157,2,0.00
ORD04965,2023-05-19,C0135,P0084,3,0.00
ORD04966,2025-02-06,C0313,P0151,1,0.05
ORD04967,2025-03-26,C1105,P0171,3,0.10
ORD04968,2025-02-27,C0712,P0081,1,0.15
ORD04969,2024-09-08,C0573,P0203,1,0.05
ORD04970,2023-11-25,C0367,P0196,6,0.00
ORD04971,2023-02-03,C0209,P0072,2,0.00
ORD04972,2023-06-20,C0249,P0082,1,0.15
ORD04973,2024-02-06,C0307,P0029,1,0.00
ORD04974,2023-03-01,C0085,P0175,2,0.00
ORD04975,2024-10-14,C0490,P0221,8,0.00
ORD04976,2025-04-11,C0532,P0161,3,0.00
ORD04977,2024-05-03,C0178,P0230,12,0.05
ORD04978,2023-09-15,C0540,P0187,2,0.00
ORD04979,2023-04-20,C1136,P0224,1,0.00
ORD04980,2025-12-08,C0964,P0143,1,0.00
ORD04981,2024-12-31,C0371,P0221,8,0.10
ORD04982,2025-08-30,C1121,P0069,10,0.15
ORD04983,2023-07-15,C0931,P0097,4,0.10
ORD04984,2023-11-17,C0976,P0181,4,0.05
ORD04985,2025-12-02,C0444,P0017,4,0.05
ORD04986,2025-09-04,C0445,P0058,1,0.10
ORD04987,2024-03-09,C1008,P0113,8,0.15
ORD04988,2023-01-10,C0219,P0001,4,0.00
ORD04989,2024-01-09,C0820,P0082,4,0.05
ORD04990,2023-04-15,C0195,P0023,8,0.00
ORD04991,2025-05-26,C0196,P0067,3,0.00
ORD04992,2024-12-10,C0591,P0240,4,0.00
ORD04993,2025-11-02,C0388,P0119,1,0.00
ORD04994,2023-04-20,C0209,P0013,2,0.10
ORD04995,2023-11-24,C0563,P0234,5,0.00
ORD04996,2024-07-04,C0293,P0130,1,0.00
ORD04997,2023-12-03,C0350,P0179,2,0.00
ORD04998,2025-11-01,C1175,P0019,2,0.05
ORD04999,2023-06-17,C0348,P0126,8,0.00
ORD05000,2025-04-17,C0912,P0028,4,0.00
ORD05001,2023-12-04,C0582,P0081,1,0.00
ORD05002,2025-03-20,C0558,P0098,3,0.15
ORD05003,2023-03-06,C0336,P0051,5,0.00
ORD05004,2025-11-24,C0374,P0059,12,0.15
ORD05005,2023-12-17,C0085,P0193,2,0.05
ORD05006,2023-12-30,C0680,P0168,1,0.00
ORD05007,2025-07-23,C0456,P0028,1,0.05
ORD05008,2024-02-15,C0791,P0095,6,0.10
ORD05009,2024-09-12,C0780,P0067,1,0.05
ORD05010,2025-09-17,C0857,P0225,8,0.00
ORD05011,2023-09-20,C0927,P0197,3,0.05
ORD05012,2023-06-10,C0314,P0156,4,0.00
ORD05013,2023-01-16,C0230,P0029,1,0.05
ORD05014,2025-07-08,C0508,P0232,1,0.00
ORD05015,2025-05-20,C0387,P0006,2,0.00
ORD05016,2025-01-23,C0446,P0012,5,0.00
ORD05017,2025-06-12,C0449,P0218,8,0.15
ORD05018,2024-06-22,C0729,P0226,3,0.00
ORD05019,2024-08-31,C0315,P0194,6,0.10
ORD05020,2025-04-21,C0897,P0190,2,0.00
ORD05021,2024-05-10,C0769,P0035,10,0.05
ORD05022,2025-10-12,C0645,P0002,4,0.00
ORD05023,2024-10-21,C0783,P0208,2,0.00
ORD05024,2023-10-24,C0131,P0130,4,0.10
ORD05025,2023-01-14,C1138,P0027,2,0.15
ORD05026,2025-09-16,C1114,P0208,1,0.05
ORD05027,2024-04-02,C0621,P0162,6,0.05
ORD05028,2023-03-25,C0484,P0111,12,0.00
ORD05029,2023-06-07,C0057,P0216,12,0.00
ORD05030,2023-09-20,C0604,P0117,2,0.10
ORD05031,2023-05-15,C0604,P0182,2,0.05
